Episode,Score
2998,113.1836162
2999,115.4647728
3000,116.4285538
3001,118.5549888
3002,119.1520074
3003,117.5299645
3004,120.2363603
3005,116.4129197
3006,119.7684511
3007,120.3150368
3008,119.987256
3009,119.5283765
3010,121.5826146
3011,121.583839
3012,121.2028589
3013,122.4263914
3014,119.1073629
3015,116.0030899
3016,117.6830496
3017,117.7344419
3018,119.8825987
3019,123.6323862
3020,124.9145356
3021,126.6163757
3022,131.1611824
3023,127.8669791
3024,131.1666547
3025,131.2733558
3026,131.0539793
3027,134.5050121
3028,133.4216646
3029,131.0380072
3030,131.1804206
3031,134.392165
3032,134.5507522
3033,133.1119138
3034,133.5392829
3035,135.3332979
3036,135.2463049
3037,138.2946789
3038,139.1535021
3039,138.1225551
3040,134.645877
3041,134.6232141
3042,134.949519
3043,134.6261454
3044,131.389611
3045,134.4486225
3046,136.4391105
3047,136.7683534
3048,139.3152856
3049,136.9204365
3050,136.5433034
3051,134.6246803
3052,133.5388901
3053,130.5536649
3054,131.4113759
3055,134.9775179
3056,137.8403586
3057,138.7798015
3058,142.775783
3059,140.4646757
3060,138.6749905
3061,136.5498119
3062,137.0444683
3063,132.7655982
3064,131.2375384
3065,130.8075189
3066,129.2502092
3067,133.9420986
3068,131.6692484
3069,133.4684011
3070,136.3395312
3071,138.2674602
3072,140.21375
3073,141.1738775
3074,139.3188517
3075,136.3673662
3076,136.1355327
3077,132.0072524
3078,134.9754195
3079,134.3675095
3080,134.3112016
3081,135.2842567
3082,131.923393
3083,134.3015828
3084,137.2060211
3085,135.0404876
3086,134.6197685
3087,132.6846216
3088,129.1901473
3089,129.6304718
3090,127.7878072
3091,123.4777378
3092,123.9312008
3093,124.0465483
3094,125.3024864
3095,126.2500422
3096,125.013635
3097,123.4031775
3098,123.9448916
3099,126.0900508
3100,128.2850883
3101,131.5454942
3102,132.465918
3103,129.0598656
3104,129.3715322
3105,128.0702379
3106,129.785932
3107,130.3380829
3108,130.915042
3109,133.6959323
3110,136.68453
3111,139.3707038
3112,139.0589347
3113,141.4216607
3114,143.1255664
3115,144.3673224
3116,144.684039
3117,142.6154188
3118,144.6784046
3119,141.9618282
3120,139.4631697
3121,137.601704
3122,137.8969437
3123,137.5925385
3124,134.0567467
3125,132.70032
3126,134.4057094
3127,130.1730616
3128,131.0147969
3129,129.8939907
3130,132.0454434
3131,133.2436389
3132,135.7687841
3133,137.1100219
3134,138.6364331
3135,137.5095347
3136,137.3996069
3137,134.8762238
3138,135.648994
3139,136.1475869
3140,137.1531982
3141,137.7950439
3142,140.1633353
3143,139.9659335
3144,140.5676012
3145,142.6347853
3146,139.763867
3147,140.1774642
3148,143.7086261
3149,144.2908252
3150,147.2342639
3151,147.6187428
3152,148.0201094
3153,145.1741057
3154,143.2524398
3155,143.1189796
3156,144.8070906
3157,142.9915574
3158,145.0403894
3159,148.6498312
3160,148.3749906
3161,147.6058613
3162,143.1394318
3163,142.3012384
3164,143.3894086
3165,137.3501558
3166,139.8941156
3167,141.1599971
3168,141.3861836
3169,144.0984165
3170,148.1788322
3171,150.8520667
3172,151.7989585
3173,151.8840846
3174,153.6077243
3175,153.416736
3176,151.3280396
3177,152.3966177
3178,158.151984
3179,158.2704222
3180,158.4964937
3181,154.7916676
3182,155.232598
3183,153.8392056
3184,150.8257889
3185,151.7298983
3186,155.3594716
3187,153.0501795
3188,157.2423486
3189,155.7300936
3190,158.1234791
3191,159.8472069
3192,159.209016
3193,159.8112113
3194,160.229286
3195,162.5042247
3196,163.7975402
3197,166.0775998
3198,163.3426954
3199,165.0776382
3200,161.9013334
3201,157.7137376
3202,156.2838209
3203,156.6787726
3204,156.5670454
3205,154.9378457
3206,156.0627016
3207,153.6999275
3208,152.3178075
3209,150.537738
3210,147.2531875
3211,149.9887553
3212,150.5386884
3213,152.7386757
3214,153.7118827
3215,153.5611515
3216,152.7758494
3217,155.0932998
3218,155.3030078
3219,158.8481007
3220,156.9090046
3221,154.8252776
3222,156.4992025
3223,155.7805599
3224,155.6680585
3225,156.2024747
3226,153.7171053
3227,154.0932989
3228,151.8316688
3229,152.5173985
3230,153.6136587
3231,151.1710694
3232,153.9149671
3233,155.8231986
3234,153.5776355
3235,153.0874883
3236,154.1789562
3237,152.1790789
3238,153.7582415
3239,152.9502923
3240,155.043197
3241,152.9903456
3242,155.7718215
3243,156.9427808
3244,157.462323
3245,156.7575517
3246,156.732221
3247,158.2567305
3248,157.0684212
3249,160.1490974
3250,157.9243424
3251,157.3605526
3252,155.9597801
3253,157.9293765
3254,159.0394166
3255,159.7527952
3256,157.5148485
3257,160.7073398
3258,163.4045519
3259,165.5982329
3260,159.0690074
3261,162.5082056
3262,159.456696
3263,157.1863352
3264,155.423596
3265,154.5312553
3266,156.9999911
3267,159.8503287
3268,159.5730313
3269,161.4597541
3270,163.5919239
3271,160.4435585
3272,157.8067715
3273,157.6493501
3274,160.4159154
3275,159.9999983
3276,157.7195109
3277,160.5964291
3278,160.3536188
3279,163.481815
3280,164.5948341
3281,168.6367972
3282,167.8515826
3283,172.0128598
3284,172.9744
3285,170.8971085
3286,172.6963588
3287,170.1408093
3288,171.5377444
3289,171.9328404
3290,169.3712907
3291,171.6103207
3292,168.7468447
3293,169.0959099
3294,165.5228377
3295,163.2581409
3296,166.7390711
3297,163.9593685
3298,161.3517853
3299,163.1496549
3300,164.0971423
3301,165.9465609
3302,167.2076698
3303,166.2066071
3304,166.1219312
3305,166.0083566
3306,167.865505
3307,169.1287228
3308,170.6707581
3309,169.014682
3310,166.8437103
3311,167.3770092
3312,163.2708475
3313,166.013931
3314,160.9722359
3315,159.4577663
3316,157.6434246
3317,159.5106285
3318,158.258285
3319,158.4072088
3320,159.7081195
3321,160.9165215
3322,161.5948406
3323,159.9670329
3324,159.5761699
3325,161.6199014
3326,159.6299402
3327,161.0969872
3328,158.6870871
3329,158.7116143
3330,159.8490009
3331,160.8563373
3332,161.4447126
3333,159.4628365
3334,159.5138449
3335,163.6487691
3336,165.9388331
3337,164.439665
3338,166.9803044
3339,165.8873797
3340,164.2772937
3341,160.7740274
3342,158.8607873
3343,158.2934657
3344,159.614442
3345,159.4673591
3346,158.5392349
3347,155.7110397
3348,152.2187103
3349,150.4761709
3350,151.1926123
3351,150.1932113
3352,147.6059505
3353,145.1734089
3354,145.253324
3355,146.9823476
3356,144.4182929
3357,142.9390069
3358,143.5095911
3359,142.4461385
3360,144.8448865
3361,145.2179846
3362,148.269472
3363,150.2543388
3364,150.5683576
3365,150.2944522
3366,152.0646447
3367,154.8888775
3368,156.2571101
3369,153.1652854
3370,154.5076256
3371,156.9141159
3372,157.8070381
3373,157.2156223
3374,157.4636524
3375,159.331256
3376,157.7833189
3377,157.5263362
3378,157.743027
3379,154.7995235
3380,155.903957
3381,156.6691113
3382,156.9652491
3383,158.2158117
3384,162.9923636
3385,163.9655881
3386,162.5978514
3387,163.8208398
3388,163.9827177
3389,164.4429747
3390,163.2725305
3391,162.4834804
3392,162.0214529
3393,163.1632984
3394,162.3203949
3395,159.5747006
3396,157.7054544
3397,158.7761493
3398,161.0727435
3399,161.1358577
3400,160.9126795
3401,165.1874233
3402,169.1112066
3403,169.2989509
3404,170.9144315
3405,174.9965076
3406,178.3589523
3407,176.3460153
3408,179.0781423
3409,182.0856271
3410,180.7381306
3411,178.2796042
3412,180.0450948
3413,181.9222176
3414,179.6264911
3415,178.7856612
3416,178.4025708
3417,178.9062273
3418,181.5538835
3419,177.4054561
3420,177.2596408
3421,175.7357467
3422,174.6344802
3423,172.3772403
3424,174.3150666
3425,177.8165692
3426,176.3974887
3427,174.5203636
3428,173.8872752
3429,171.0699787
3430,172.7857691
3431,169.4737289
3432,171.1039498
3433,172.4142874
3434,172.709031
3435,171.4517058
3436,170.1846062
3437,173.4605178
3438,172.5485236
3439,170.9281533
3440,171.2891626
3441,174.1047473
3442,176.7458791
3443,179.0165228
3444,179.4625061
3445,182.3017455
3446,181.5034468
3447,180.3961778
3448,176.9690532
3449,175.4127932
3450,177.9353427
3451,174.9597304
3452,175.4457333
3453,174.137317
3454,170.2706322
3455,171.9284952
3456,172.0678248
3457,171.4646423
3458,174.6255354
3459,171.0623185
3460,171.9447398
3461,169.0464384
3462,170.1270079
3463,169.5839418
3464,172.3652646
3465,170.155262
3466,170.5698619
3467,171.860638
3468,172.430388
3469,173.3849178
3470,172.0664505
3471,170.7062005
3472,169.2598249
3473,166.7715576
3474,165.0589657
3475,166.2936097
3476,167.7880703
3477,170.7147188
3478,174.8718157
3479,172.1003936
3480,173.0159611
3481,170.2677635
3482,169.0436588
3483,169.7388362
3484,171.6057866
3485,171.7618334
3486,166.4524531
3487,165.6871489
3488,166.5000272
3489,165.6875031
3490,162.831701
3491,163.127241
3492,162.9966544
3493,165.3583605
3494,168.0586928
3495,165.4300469
3496,166.0028372
3497,165.6300428
3498,165.9798083
3499,169.6625724
3500,170.6811441
3501,172.9427746
3502,174.5980816
3503,172.0287619
3504,170.626455
3505,173.7197506
3506,176.6580853
3507,174.6585922
3508,175.3863245
3509,176.5411082
3510,177.2155157
3511,178.3010755
3512,176.9128543
3513,177.776029
3514,177.3326287
3515,179.0726783
3516,179.0675075
3517,179.1144537
3518,177.6107016
3519,177.8647066
3520,177.5544195
3521,181.0536587
3522,180.5801562
3523,179.9094982
3524,178.2131169
3525,180.8858753
3526,179.811116
3527,184.0342008
3528,185.3918086
3529,188.9200317
3530,188.7304662
3531,191.3437867
3532,189.8206306
3533,192.7257043
3534,191.0278443
3535,188.8535049
3536,185.1146056
3537,183.6003403
3538,185.156716
3539,181.6887362
3540,180.9760463
3541,180.2029713
3542,183.021482
3543,181.802168
3544,182.0293026
3545,180.3933678
3546,181.8173747
3547,181.9423182
3548,178.086973
3549,179.3739676
3550,179.5716845
3551,175.9689149
3552,174.6976023
3553,173.0410955
3554,174.1343553
3555,175.0242869
3556,177.1042737
3557,179.8421767
3558,181.9539701
3559,183.2783392
3560,181.5357271
3561,181.4405789
3562,180.6326064
3563,179.2362141
3564,177.6763002
3565,179.7020783
3566,180.5026664
3567,183.2456341
3568,183.1314023
3569,184.0176616
3570,183.432045
3571,183.2319432
3572,182.3690772
3573,183.9699147
3574,179.9094481
3575,176.4477905
3576,176.0812573
3577,174.2670291
3578,174.6969302
3579,171.3768063
3580,172.7411799
3581,174.8487469
3582,174.5919767
3583,174.6398054
3584,173.9029603
3585,169.9737604
3586,168.411075
3587,170.4981205
3588,168.1037307
3589,164.3694215
3590,163.2828873
3591,165.1068397
3592,163.0182471
3593,166.8871438
3594,164.2484564
3595,163.0671843
3596,165.7348348
3597,164.2163132
3598,162.2621155
3599,164.8614079
3600,169.2155111
3601,171.1740023
3602,171.902744
3603,173.1228582
3604,178.4230166
3605,180.1320186
3606,180.7427715
3607,180.5243207
3608,179.280636
3609,178.3222881
3610,180.8139339
3611,181.7224201
3612,183.2057287
3613,182.9490387
3614,184.6550611
3615,183.8742699
3616,181.5625399
3617,182.6022593
3618,182.8475531
3619,184.7802787
3620,184.5518669
3621,185.9413323
3622,187.163366
3623,183.5058533
3624,187.0556604
3625,188.3056783
3626,190.620723
3627,193.1395922
3628,193.6993197
3629,194.9077227
3630,198.4231074
3631,195.2349213
3632,196.9333988
3633,197.3175826
3634,197.0472559
3635,195.7406418
3636,197.5602353
3637,193.1767518
3638,191.4585511
3639,190.6698838
3640,189.2147038
3641,188.2839694
3642,188.7085698
3643,186.2996256
3644,184.5702712
3645,181.3629752
3646,182.801536
3647,183.7219951
3648,184.5200285
3649,183.4968118
3650,179.2493164
3651,177.3984888
3652,182.3939322
3653,182.2642638
3654,185.705889
3655,187.2940449
3656,187.8919316
3657,187.4090928
3658,186.1135812
3659,189.8080339
3660,190.7277914
3661,192.1117274
3662,195.1390482
3663,194.1464972
3664,190.2730309
3665,191.9277922
3666,192.6991422
3667,191.1376623
3668,185.5035334
3669,184.5822758
3670,182.7775779
3671,178.5173808
3672,174.4828902
3673,177.457109
3674,174.8483972
3675,174.9876939
3676,173.4281757
3677,170.9522495
3678,169.597056
3679,170.7976416
3680,167.4847741
3681,168.2208378
3682,167.3817068
3683,165.9389773
3684,167.3214359
3685,168.7329978
3686,168.3279801
3687,168.1057785
3688,169.3617066
3689,168.1873607
3690,166.0323361
3691,165.697359
3692,167.036965
3693,165.8659811
3694,167.6136898
3695,166.0804813
3696,168.9991054
3697,169.5011274
3698,169.9894578
3699,172.5405166
3700,173.1501321
3701,174.2171692
3702,171.0753433
3703,170.3097048
3704,172.5748935
3705,170.594409
3706,170.1649652
3707,168.872756
3708,169.3141914
3709,170.5640798
3710,167.2929441
3711,166.1654932
3712,164.1959956
3713,166.7469389
3714,170.1834561
3715,170.8651735
3716,173.4751398
3717,172.927826
3718,173.2570175
3719,171.2238298
3720,170.0214063
3721,168.6212439
3722,165.5887688
3723,162.9934254
3724,164.0456859
3725,162.0294592
3726,163.7484784
3727,166.3131795
3728,164.2535723
3729,163.3435823
3730,164.8717449
3731,167.7863128
3732,169.0081732
3733,167.3834695
3734,168.3255297
3735,169.5870594
3736,169.9130942
3737,167.0781815
3738,169.7522211
3739,169.6269317
3740,170.652239
3741,173.6870468
3742,174.6617835
3743,174.403892
3744,172.0080128
3745,171.930968
3746,171.0352483
3747,174.5178682
3748,174.3117605
3749,176.9427647
3750,176.9428445
3751,177.4207777
3752,182.2497175
3753,181.2159049
3754,178.0765705
3755,177.7349407
3756,177.0016555
3757,176.6657328
3758,177.3075938
3759,178.794674
3760,177.4665871
3761,174.1281698
3762,175.2528176
3763,174.946276
3764,178.8478499
3765,176.347637
3766,178.595096
3767,176.3804801
3768,173.9479461
3769,169.5655343
3770,168.9604448
3771,172.4226712
3772,172.5492116
3773,171.7281773
3774,174.4437042
3775,170.4588566
3776,170.7894407
3777,167.9217037
3778,164.7544564
3779,163.6227521
3780,163.56532
3781,164.0063673
3782,163.0335598
3783,157.8698246
3784,161.8489165
3785,163.420484
3786,159.9676168
3787,159.9416478
3788,162.9407723
3789,162.3400171
3790,162.9224515
3791,163.4001938
3792,165.352657
3793,164.4891532
3794,167.041975
3795,170.2453452
3796,170.6711039
3797,168.9933285
3798,169.5803853
3799,171.0070115
3800,170.5528959
3801,166.5563115
3802,169.7327127
3803,166.5114213
3804,164.5427152
3805,167.9217594
3806,166.9098415
3807,168.9269752
3808,168.6549792
3809,165.5768885
3810,168.5001331
3811,169.1188221
3812,169.87941
3813,172.8368297
3814,172.7616673
3815,171.6612436
3816,170.2200038
3817,171.7218114
3818,172.446976
3819,170.0679481
3820,169.9499433
3821,172.1826172
3822,172.6823354
3823,172.6352694
3824,173.8029747
3825,170.7032531
3826,171.8509925
3827,172.7381543
3828,172.7518627
3829,170.6903512
3830,171.7802711
3831,175.4117033
3832,177.6829305
3833,178.6808676
3834,182.0826548
3835,179.2408674
3836,182.2374387
3837,186.0401714
3838,189.8542128
3839,192.8479909
3840,195.8107891
3841,196.8608783
3842,197.1057568
3843,195.0695178
3844,194.068444
3845,197.5963467
3846,198.6756014
3847,202.1260061
3848,198.7656982
3849,198.8901191
3850,199.650754
3851,199.2225358
3852,200.1668827
3853,200.3284782
3854,199.1415543
3855,200.6985117
3856,199.8544968
3857,198.6417267
3858,198.9545283
3859,199.8398905
3860,204.2982931
3861,206.8163134
3862,207.6636089
3863,206.8778914
3864,204.8634395
3865,205.1673417
3866,202.5587809
3867,203.2314937
3868,204.9649762
3869,206.1791179
3870,205.7970508
3871,205.8563615
3872,205.6953195
3873,206.8418495
3874,205.1055881
3875,207.043771
3876,207.2818266
3877,204.5591659
3878,202.6762367
3879,203.431688
3880,204.8859541
3881,203.2561246
3882,198.9255821
3883,202.7207475
3884,199.7340759
3885,196.7940531
3886,194.7934487
3887,196.1361643
3888,199.8390237
3889,201.7505874
3890,204.1094524
3891,206.0287151
3892,204.8714101
3893,203.831965
3894,199.4157018
3895,200.5452134
3896,200.7895546
3897,208.2319731
3898,207.9243141
3899,210.0672617
3900,210.713202
3901,215.3025144
3902,214.76977
3903,214.2049844
3904,213.5917848
3905,211.6062187
3906,213.0603998
3907,213.1653451
3908,213.0491433
3909,215.5539518
3910,214.0763764
3911,215.9930147
3912,218.9419737
3913,215.5047814
3914,215.2195655
3915,215.868731
3916,216.0131022
3917,215.0110445
3918,216.2013777
3919,213.8070341
3920,216.5526463
3921,216.9456009
3922,217.6490573
3923,217.4487691
3924,220
3925,216.3128751
3926,215.8528186
3927,212.7466975
3928,213.6269425
3929,213.1204765
3930,211.7067829
3931,208.4911202
3932,210.9644434
3933,210.5555383
3934,208.5372907
3935,212.9745821
3936,214.406385
3937,213.4163341
3938,210.4858861
3939,212.2379069
3940,212.9286494
3941,211.0793057
3942,214.5684528
3943,215.8006399
3944,214.3669014
3945,212.4368686
3946,213.5288636
3947,212.5809329
3948,211.9077316
3949,212.4449466
3950,209.785491
3951,207.3623704
3952,203.7464375
3953,202.857337
3954,201.7989748
3955,201.7065092
3956,204.5240263
3957,202.4429521
3958,203.5797723
3959,203.4260369
3960,202.1366323
3961,203.0133039
3962,205.4104874
3963,203.8757938
3964,202.5265477
3965,202.5761115
3966,201.0789711
3967,202.720516
3968,202.1096268
3969,198.2900942
3970,196.8689394
3971,193.2493725
3972,189.2308118
3973,187.0546443
3974,184.8132649
3975,181.984672
3976,179.4190965
3977,177.9340792
3978,175.3437686
3979,173.944376
3980,171.8655948
3981,173.623903
3982,173.4404986
3983,173.1984297
3984,173.632432
3985,173.3887052
3986,172.2420856
3987,173.0952537
3988,174.017195
3989,174.2012443
3990,175.7139166
3991,175.258227
3992,175.6713309
3993,177.1211382
3994,174.5952792
3995,176.4163877
3996,177.0949495
3997,174.4755043
3998,171.9457233
3999,174.2095137
4000,172.5579716
4001,173.4186838
4002,172.3064684
4003,173.1881202
4004,176.3903412
4005,176.4296949
4006,174.6422916
4007,171.0210714
4008,172.0045818
4009,167.9694476
4010,167.5874379
4011,170.2475309
4012,169.9225232
4013,168.460149
4014,168.6410463
4015,168.9417038
4016,169.7400644
4017,170.3961296
4018,169.0748276
4019,169.804211
4020,170.3593033
4021,167.8076325
4022,166.6463936
4023,167.1763892
4024,164.4111354
4025,164.1539714
4026,166.4437107
4027,167.8900566
4028,167.8999446
4029,165.3031937
4030,164.2332123
4031,163.5957298
4032,165.2984626
4033,167.6190571
4034,170.6085046
4035,170.0086379
4036,170.4848595
4037,171.5319739
4038,170.6437495
4039,167.5747502
4040,165.5748143
4041,167.0089918
4042,168.9221217
4043,167.4493708
4044,169.3786157
4045,167.7361127
4046,166.6294728
4047,167.4418446
4048,165.4267336
4049,163.0534732
4050,164.4347302
4051,168.1449998
4052,170.4870425
4053,170.9769096
4054,170.6734223
4055,172.4522417
4056,171.6909261
4057,172.801998
4058,173.8033324
4059,170.5912371
4060,166.847445
4061,166.0835555
4062,168.0780628
4063,167.8259877
4064,165.1969533
4065,168.4514339
4066,165.6239011
4067,167.3869508
4068,165.5953209
4069,164.8519774
4070,162.0569542
4071,160.6867547
4072,162.4466778
4073,161.2874441
4074,159.9006658
4075,158.9137445
4076,160.7083741
4077,166.0711611
4078,163.6027443
4079,158.6059619
4080,161.0085415
4081,159.7831582
4082,159.8750782
4083,158.7982223
4084,157.3806193
4085,160.5864373
4086,164.0028848
4087,163.4207826
4088,163.6969465
4089,165.0437911
4090,166.6978754
4091,164.8517263
4092,163.9997261
4093,163.9938605
4094,165.0821543
4095,167.4597635
4096,164.6704233
4097,162.9426446
4098,164.3350272
4099,163.6041473
4100,162.682819
4101,167.2762645
4102,165.0754422
4103,164.1489677
4104,169.2006661
4105,166.8135793
4106,165.5262999
4107,162.5975979
4108,161.2153568
4109,158.5346134
4110,161.6167924
4111,160.3327809
4112,157.4183593
4113,157.1782779
4114,158.9546802
4115,161.895336
4116,161.672978
4117,160.722521
4118,160.3812072
4119,158.2378115
4120,154.836088
4121,153.2675814
4122,156.622793
4123,156.8124254
4124,154.6614238
4125,154.235139
4126,155.0916981
4127,155.8920921
4128,158.0702267
4129,159.4179619
4130,156.7778056
4131,156.9348104
4132,155.640419
4133,154.7902386
4134,150.6868142
4135,148.5420823
4136,144.8714993
4137,142.6420202
4138,145.0157789
4139,142.9945539
4140,143.8873013
4141,142.6382966
4142,146.1925513
4143,143.3525597
4144,145.61715
4145,144.2395906
4146,146.9767569
4147,148.1305536
4148,150.3489975
4149,150.5028886
4150,151.0281654
4151,152.8988012
4152,148.5501084
4153,148.102122
4154,149.5397024
4155,149.1716179
4156,150.5398632
4157,153.3715895
4158,151.9130477
4159,150.6558112
4160,151.5728759
4161,149.4222901
4162,147.7858897
4163,149.3544926
4164,149.0812689
4165,147.4759977
4166,151.3438294
4167,149.2068241
4168,145.8378494
4169,147.1156911
4170,147.545442
4171,144.0242455
4172,142.7279607
4173,143.1642331
4174,140.7176542
4175,139.4428412
4176,135.6282555
4177,131.4998577
4178,131.0042399
4179,129.6025424
4180,126.6259586
4181,122.4098149
4182,123.1836173
4183,125.3340623
4184,127.0090784
4185,129.1050336
4186,129.2359157
4187,129.3395817
4188,129.0428461
4189,134.6245691
4190,137.730497
4191,140.1238523
4192,138.7307161
4193,140.648451
4194,136.9108163
4195,135.6414421
4196,137.2545579
4197,137.3989106
4198,138.0938214
4199,141.8813045
4200,143.1986615
4201,144.8116869
4202,143.6963333
4203,144.4159345
4204,140.5801103
4205,140.2647511
4206,140.5234479
4207,142.5041093
4208,141.4000581
4209,141.8829994
4210,140.0341151
4211,143.7651536
4212,144.8406862
4213,141.6538666
4214,143.5737236
4215,142.3757358
4216,143.3956847
4217,145.1252023
4218,144.8917504
4219,144.5302147
4220,144.5349323
4221,145.128886
4222,144.6000336
4223,147.9188693
4224,151.8126628
4225,154.9083905
4226,155.9262377
4227,152.0998182
4228,152.7097719
4229,153.2679852
4230,153.7619405
4231,156.6549667
4232,157.660608
4233,161.4271605
4234,159.1459987
4235,163.6314063
4236,163.3093356
4237,167.5220237
4238,168.3294656
4239,167.4335283
4240,167.4797893
4241,167.2448602
4242,167.0928317
4243,172.2082466
4244,171.4282753
4245,171.012802
4246,171.8096531
4247,171.1190383
4248,169.0411266
4249,170.7214476
4250,169.4783904
4251,170.4537234
4252,169.0426575
4253,169.9833704
4254,170.9174035
4255,174.0445529
4256,175.8145517
4257,177.843034
4258,174.142697
4259,176.2862144
4260,178.5908054
4261,176.4851146
4262,181.1307123
4263,176.1776233
4264,175.8529121
4265,178.4321424
4266,177.7418342
4267,176.5013326
4268,175.8247222
4269,178.6379178
4270,176.0389867
4271,177.9953829
4272,179.2251867
4273,176.0722817
4274,178.6580853
4275,176.3023902
4276,172.540985
4277,173.2350161
4278,173.5378446
4279,176.5924335
4280,175.3172678
4281,175.8930796
4282,173.3834927
4283,176.205715
4284,178.9759146
4285,178.0061949
4286,177.7978586
4287,177.3363416
4288,176.7007586
4289,176.0770608
4290,178.0443905
4291,176.1473976
4292,173.3103178
4293,172.8495019
4294,172.8910578
4295,177.6098639
4296,179.2876376
4297,175.9396665
4298,173.6598123
4299,174.7468351
4300,176.8736651
4301,174.0357533
4302,175.3665992
4303,173.0508575
4304,172.2968149
4305,170.0050839
4306,169.7956852
4307,167.9957486
4308,169.0507577
4309,166.6530735
4310,167.3475568
4311,170.637385
4312,171.6617555
4313,171.4597791
4314,169.258049
4315,170.8457224
4316,167.3276464
4317,168.2702764
4318,171.0825745
4319,171.730351
4320,170.8149859
4321,166.1563358
4322,166.9624691
4323,167.1679149
4324,164.4842057
4325,163.2137563
4326,163.7833144
4327,163.863557
4328,163.7224302
4329,164.7587167
4330,162.7595364
4331,164.7863283
4332,163.0846089
4333,165.9296419
4334,165.6738242
4335,165.0584448
4336,162.7605731
4337,164.4591565
4338,165.8010906
4339,164.5482604
4340,164.9182111
4341,164.4291316
4342,166.6324014
4343,164.5900126
4344,163.9495632
4345,161.4334136
4346,165.0714172
4347,165.0730207
4348,164.0141465
4349,162.1871139
4350,161.9648635
4351,164.0618342
4352,162.9152548
4353,165.9915075
4354,169.6455116
4355,169.2654177
4356,169.1895467
4357,169.5204415
4358,168.7638645
4359,167.1635226
4360,169.573061
4361,168.0349563
4362,168.7365001
4363,168.9269268
4364,170.6444358
4365,169.6550654
4366,169.8873202
4367,171.207588
4368,175.8158171
4369,176.6473259
4370,181.1617919
4371,178.1881332
4372,177.4615369
4373,177.9998305
4374,181.1915832
4375,178.9655838
4376,180.9094446
4377,178.4239729
4378,181.341147
4379,181.8595346
4380,182.8886562
4381,179.8829802
4382,179.3625157
4383,179.2895603
4384,179.9044845
4385,178.3877343
4386,179.4083387
4387,178.937597
4388,180.3275078
4389,180.7264319
4390,180.7311558
4391,179.5743495
4392,179.7434089
4393,179.6537827
4394,177.6578448
4395,176.7480166
4396,175.0457793
4397,176.1799518
4398,172.8661083
4399,168.2260645
4400,170.9635021
4401,172.8356096
4402,175.6997375
4403,176.5471768
4404,176.9796908
4405,178.4954029
4406,181.287553
4407,179.4331683
4408,182.1463899
4409,182.136891
4410,183.3996274
4411,184.7998978
4412,188.1525113
4413,186.9593155
4414,188.0827977
4415,184.5475322
4416,183.2373189
4417,182.0016139
4418,181.4295305
4419,178.698879
4420,182.7412576
4421,184.2666313
4422,184.1355205
4423,185.6172411
4424,186.6515181
4425,192.3485099
4426,192.4237176
4427,194.0043521
4428,195.341674
4429,198.2796767
4430,198.2779633
4431,192.3877485
4432,191.850149
4433,193.3981144
4434,192.9295779
4435,195.7609019
4436,197.6374764
4437,196.9700768
4438,200.1330109
4439,201.3438952
4440,201.5994952
4441,197.2964159
4442,196.779707
4443,194.9009888
4444,194.337539
4445,192.7139748
4446,195.3154052
4447,196.5969279
4448,196.9179339
4449,195.0755135
4450,193.5403329
4451,189.1289665
4452,190.4198205
4453,186.889591
4454,186.3761346
4455,185.5312875
4456,188.5621039
4457,189.4518138
4458,187.1283209
4459,186.065874
4460,186.2676063
4461,185.1815042
4462,185.5849088
4463,183.2406972
4464,185.3569524
4465,182.1365666
4466,181.7385137
4467,183.6181565
4468,185.0835012
4469,183.8316756
4470,182.8191998
4471,181.399747
4472,183.8212963
4473,185.4738728
4474,183.9570224
4475,182.8308189
4476,187.2398767
4477,188.7458368
4478,191.6826119
4479,192.6678849
4480,194.0863747
4481,191.8978227
4482,197.1169959
4483,195.9924896
4484,196.6929247
4485,192.7000987
4486,197.1781008
4487,195.4263758
4488,198.0529265
4489,200.8477836
4490,201.6566812
4491,201.1634436
4492,201.7595527
4493,198.7622654
4494,199.0099249
4495,197.2658632
4496,196.5408149
4497,195.6537492
4498,198.1202321
4499,194.2704661
4500,191.8832534
4501,189.88879
4502,187.1308544
4503,189.282727
4504,192.5758641
4505,196.1073648
4506,194.0907208
4507,193.0245263
4508,192.1897475
4509,194.631119
4510,191.8029258
4511,196.0503019
4512,195.9396522
4513,195.8683491
4514,199.1864336
4515,198.4849113
4516,198.4437813
4517,196.7286571
4518,195.7482671
4519,194.867453
4520,193.1067904
4521,191.5399178
4522,191.8471133
4523,189.6530961
4524,190.7792878
4525,192.3182282
4526,188.0416205
4527,189.14682
4528,186.9094329
4529,187.533576
4530,190.327216
4531,189.4948813
4532,190.1050219
4533,191.6723098
4534,188.5476829
4535,187.0383022
4536,189.9450786
4537,191.2187301
4538,189.7921194
4539,188.5274209
4540,185.5464887
4541,182.8332612
4542,184.884509
4543,182.5882467
4544,185.4556139
4545,186.3134762
4546,185.308502
4547,186.967555
4548,182.930698
4549,182.5506364
4550,182.3342887
4551,183.2106807
4552,186.1615118
4553,189.2180269
4554,190.0213876
4555,190.9114732
4556,188.3525507
4557,185.0429085
4558,182.5811486
4559,178.6461619
4560,178.1689011
4561,180.2688471
4562,182.618773
4563,179.67573
4564,179.3819826
4565,177.9567153
4566,179.5590962
4567,177.8314777
4568,175.8897069
4569,176.96003
